1e-30,1e-30,1e-30
1e-30,1e-30,1e-30
0.00043843,0.0029335,-0.00019886
0.00043843,-0.0029335,-0.00019886
0.00088377,0.0058968,-0.00019521
0.00088377,-0.0058968,-0.00019521
0.001329,0.0088675,-0.00019594
0.001329,-0.0088675,-0.00019594
0.001776,0.01185,-0.00019684
0.001776,-0.01185,-0.00019684
0.0022253,0.014848,-0.00019802
0.0022253,-0.014848,-0.00019802
0.0026777,0.017867,-0.00019945
0.0026777,-0.017867,-0.00019945
0.0031336,0.020909,-0.00020116
0.0031336,-0.020909,-0.00020116
0.0035937,0.023978,-0.00020313
0.0035937,-0.023978,-0.00020313
0.0040586,0.02708,-0.00020537
0.0040586,-0.02708,-0.00020537
0.0045289,0.030218,-0.00020789
0.0045289,-0.030218,-0.00020789
0.0050052,0.033397,-0.00021068
0.0050052,-0.033397,-0.00021068
0.0054883,0.03662,-0.00021376
0.0054883,-0.03662,-0.00021376
0.0059786,0.039892,-0.00021712
0.0059786,-0.039892,-0.00021712
0.006477,0.043217,-0.00022077
0.006477,-0.043217,-0.00022077
0.0069839,0.0466,-0.00022472
0.0069839,-0.0466,-0.00022472
0.0075002,0.050045,-0.00022896
0.0075002,-0.050045,-0.00022896
0.0080265,0.053556,-0.00023351
0.0080265,-0.053556,-0.00023351
0.0085636,0.05714,-0.00023838
0.0085636,-0.05714,-0.00023838
0.009112,0.060799,-0.00024356
0.009112,-0.060799,-0.00024356
0.0096726,0.06454,-0.00024906
0.0096726,-0.06454,-0.00024906
0.010246,0.068367,-0.0002549
0.010246,-0.068367,-0.0002549
0.010833,0.072285,-0.00026108
0.010833,-0.072285,-0.00026108
0.011435,0.076299,-0.00026761
0.011435,-0.076299,-0.00026761
0.012052,0.080416,-0.00027449
0.012052,-0.080416,-0.00027449
0.012685,0.084639,-0.00028174
0.012685,-0.084639,-0.00028174
0.013335,0.088976,-0.00028937
0.013335,-0.088976,-0.00028937
0.014003,0.093431,-0.00029738
0.014003,-0.093431,-0.00029738
0.014689,0.098012,-0.00030579
0.014689,-0.098012,-0.00030579
0.015395,0.10272,-0.00031461
0.015395,-0.10272,-0.00031461
0.016122,0.10757,-0.00032385
0.016122,-0.10757,-0.00032385
0.01687,0.11256,-0.00033352
0.01687,-0.11256,-0.00033352
0.01764,0.1177,-0.00034363
0.01764,-0.1177,-0.00034363
0.018435,0.123,-0.00035421
0.018435,-0.123,-0.00035421
0.019253,0.12847,-0.00036525
0.019253,-0.12847,-0.00036525
0.020098,0.1341,-0.00037679
0.020098,-0.1341,-0.00037679
0.020969,0.13991,-0.00038882
0.020969,-0.13991,-0.00038882
0.021868,0.14591,-0.00040138
0.021868,-0.14591,-0.00040138
0.022797,0.15211,-0.00041447
0.022797,-0.15211,-0.00041447
0.023756,0.15851,-0.00042812
0.023756,-0.15851,-0.00042812
0.024746,0.16512,-0.00044233
0.024746,-0.16512,-0.00044233
0.02577,0.17195,-0.00045714
0.02577,-0.17195,-0.00045714
0.026828,0.17901,-0.00047256
0.026828,-0.17901,-0.00047256
0.027922,0.18631,-0.0004886
0.027922,-0.18631,-0.0004886
0.029053,0.19385,-0.0005053
0.029053,-0.19385,-0.0005053
0.030223,0.20166,-0.00052268
0.030223,-0.20166,-0.00052268
0.031433,0.20973,-0.00054075
0.031433,-0.20973,-0.00054075
0.032685,0.21809,-0.00055954
0.032685,-0.21809,-0.00055954
0.033981,0.22673,-0.00057908
0.033981,-0.22673,-0.00057908
0.035322,0.23568,-0.0005994
0.035322,-0.23568,-0.0005994
0.03671,0.24495,-0.00062051
0.03671,-0.24495,-0.00062051
0.038148,0.25454,-0.00064245
0.038148,-0.25454,-0.00064245
0.039636,0.26447,-0.00066525
0.039636,-0.26447,-0.00066525
0.041177,0.27475,-0.00068894
0.041177,-0.27475,-0.00068894
0.042773,0.2854,-0.00071354
0.042773,-0.2854,-0.00071354
0.044426,0.29643,-0.0007391
0.044426,-0.29643,-0.0007391
0.046139,0.30786,-0.00076565
0.046139,-0.30786,-0.00076565
0.047913,0.31969,-0.00079322
0.047913,-0.31969,-0.00079322
0.049751,0.33196,-0.00082184
0.049751,-0.33196,-0.00082184
0.051655,0.34466,-0.00085156
0.051655,-0.34466,-0.00085156
0.053628,0.35783,-0.00088242
0.053628,-0.35783,-0.00088242
0.055673,0.37148,-0.00091446
0.055673,-0.37148,-0.00091446
0.057793,0.38562,-0.00094772
0.057793,-0.38562,-0.00094772
0.059989,0.40027,-0.00098224
0.059989,-0.40027,-0.00098224
0.062265,0.41546,-0.0010181
0.062265,-0.41546,-0.0010181
0.064625,0.4312,-0.0010553
0.064625,-0.4312,-0.0010553
0.067071,0.44752,-0.0010939
0.067071,-0.44752,-0.0010939
0.069606,0.46444,-0.0011339
0.069606,-0.46444,-0.0011339
0.072234,0.48198,-0.0011755
0.072234,-0.48198,-0.0011755
0.074959,0.50016,-0.0012186
0.074959,-0.50016,-0.0012186
0.077783,0.519,-0.0012634
0.077783,-0.519,-0.0012634
0.080712,0.53854,-0.0013099
0.080712,-0.53854,-0.0013099
0.083748,0.5588,-0.0013581
0.083748,-0.5588,-0.0013581
0.086896,0.57981,-0.0014081
0.086896,-0.57981,-0.0014081
0.09016,0.60158,-0.00146
0.09016,-0.60158,-0.00146
0.093544,0.62417,-0.0015138
0.093544,-0.62417,-0.0015138
0.097054,0.64758,-0.0015697
0.097054,-0.64758,-0.0015697
0.10069,0.67186,-0.0016277
0.10069,-0.67186,-0.0016277
0.10447,0.69704,-0.0016878
0.10447,-0.69704,-0.0016878
0.10838,0.72314,-0.0017502
0.10838,-0.72314,-0.0017502
0.11244,0.75021,-0.0018149
0.11244,-0.75021,-0.0018149
0.11664,0.77829,-0.001882
0.11664,-0.77829,-0.001882
0.12101,0.8074,-0.0019517
0.12101,-0.8074,-0.0019517
0.12553,0.83759,-0.002024
0.12553,-0.83759,-0.002024
0.13022,0.86889,-0.0020989
0.13022,-0.86889,-0.0020989
0.13509,0.90136,-0.0021767
0.13509,-0.90136,-0.0021767
0.14013,0.93503,-0.0022574
0.14013,-0.93503,-0.0022574
0.14537,0.96995,-0.002341
0.14537,-0.96995,-0.002341
0.15079,1.0062,-0.0024279
0.15079,-1.0062,-0.0024279
0.15642,1.0437,-0.0025179
0.15642,-1.0437,-0.0025179
0.16226,1.0827,-0.0026113
0.16226,-1.0827,-0.0026113
0.16831,1.1231,-0.0027082
0.16831,-1.1231,-0.0027082
0.17459,1.1649,-0.0028087
0.17459,-1.1649,-0.0028087
0.1811,1.2084,-0.002913
0.1811,-1.2084,-0.002913
0.18786,1.2535,-0.0030211
0.18786,-1.2535,-0.0030211
0.19486,1.3002,-0.0031334
0.19486,-1.3002,-0.0031334
0.20212,1.3487,-0.0032499
0.20212,-1.3487,-0.0032499
0.20966,1.3989,-0.0033733
0.20966,-1.3989,-0.0033733
0.21746,1.4511,-0.0034115
0.21746,-1.4511,-0.0034115
0.22702,1.5058,-0.0079888
0.22702,-1.5058,-0.0079888
0.23269,1.5339,0.21376
0.23269,-1.5339,0.21376
1e-30,1e-30,1e-30
1e-30,1e-30,1e-30
-1.6288e-05,0.0028938,-0.0001995
-1.6288e-05,-0.0028938,-0.0001995
-3.2727e-05,0.0058171,-0.0001959
-3.2727e-05,-0.0058171,-0.0001959
-4.9232e-05,0.0087476,-0.00019663
-4.9232e-05,-0.0087476,-0.00019663
-6.5792e-05,0.01169,-0.00019754
-6.5792e-05,-0.01169,-0.00019754
-8.2439e-05,0.014648,-0.00019872
-8.2439e-05,-0.014648,-0.00019872
-9.9196e-05,0.017625,-0.00020016
-9.9196e-05,-0.017625,-0.00020016
-0.00011609,0.020626,-0.00020187
-0.00011609,-0.020626,-0.00020187
-0.00013313,0.023654,-0.00020385
-0.00013313,-0.023654,-0.00020385
-0.00015035,0.026714,-0.0002061
-0.00015035,-0.026714,-0.0002061
-0.00016777,0.02981,-0.00020862
-0.00016777,-0.02981,-0.00020862
-0.00018542,0.032945,-0.00021143
-0.00018542,-0.032945,-0.00021143
-0.00020331,0.036125,-0.00021452
-0.00020331,-0.036125,-0.00021452
-0.00022148,0.039352,-0.00021789
-0.00022148,-0.039352,-0.00021789
-0.00023994,0.042633,-0.00022155
-0.00023994,-0.042633,-0.00022155
-0.00025872,0.04597,-0.00022551
-0.00025872,-0.04597,-0.00022551
-0.00027785,0.049368,-0.00022977
-0.00027785,-0.049368,-0.00022977
-0.00029735,0.052832,-0.00023434
-0.00029735,-0.052832,-0.00023434
-0.00031724,0.056367,-0.00023922
-0.00031724,-0.056367,-0.00023922
-0.00033756,0.059977,-0.00024442
-0.00033756,-0.059977,-0.00024442
-0.00035833,0.063667,-0.00024994
-0.00035833,-0.063667,-0.00024994
-0.00037957,0.067442,-0.0002558
-0.00037957,-0.067442,-0.0002558
-0.00040133,0.071307,-0.000262
-0.00040133,-0.071307,-0.000262
-0.00042362,0.075268,-0.00026855
-0.00042362,-0.075268,-0.00026855
-0.00044647,0.079328,-0.00027546
-0.00044647,-0.079328,-0.00027546
-0.00046992,0.083495,-0.00028274
-0.00046992,-0.083495,-0.00028274
-0.000494,0.087773,-0.00029039
-0.000494,-0.087773,-0.00029039
-0.00051873,0.092168,-0.00029843
-0.00051873,-0.092168,-0.00029843
-0.00054416,0.096687,-0.00030687
-0.00054416,-0.096687,-0.00030687
-0.00057032,0.10133,-0.00031572
-0.00057032,-0.10133,-0.00031572
-0.00059724,0.10612,-0.00032499
-0.00059724,-0.10612,-0.00032499
-0.00062495,0.11104,-0.0003347
-0.00062495,-0.11104,-0.0003347
-0.0006535,0.11611,-0.00034485
-0.0006535,-0.11611,-0.00034485
-0.00068292,0.12134,-0.00035546
-0.00068292,-0.12134,-0.00035546
-0.00071325,0.12673,-0.00036654
-0.00071325,-0.12673,-0.00036654
-0.00074453,0.13229,-0.00037812
-0.00074453,-0.13229,-0.00037812
-0.00077681,0.13802,-0.0003902
-0.00077681,-0.13802,-0.0003902
-0.00081012,0.14394,-0.0004028
-0.00081012,-0.14394,-0.0004028
-0.00084452,0.15005,-0.00041594
-0.00084452,-0.15005,-0.00041594
-0.00088004,0.15637,-0.00042963
-0.00088004,-0.15637,-0.00042963
-0.00091674,0.16289,-0.0004439
-0.00091674,-0.16289,-0.0004439
-0.00095466,0.16962,-0.00045876
-0.00095466,-0.16962,-0.00045876
-0.00099385,0.17659,-0.00047423
-0.00099385,-0.17659,-0.00047423
-0.0010344,0.18379,-0.00049033
-0.0010344,-0.18379,-0.00049033
-0.0010763,0.19123,-0.00050709
-0.0010763,-0.19123,-0.00050709
-0.0011196,0.19893,-0.00052453
-0.0011196,-0.19893,-0.00052453
-0.0011644,0.2069,-0.00054266
-0.0011644,-0.2069,-0.00054266
-0.0012108,0.21514,-0.00056152
-0.0012108,-0.21514,-0.00056152
-0.0012588,0.22367,-0.00058113
-0.0012588,-0.22367,-0.00058113
-0.0013085,0.2325,-0.00060152
-0.0013085,-0.2325,-0.00060152
-0.00136,0.24164,-0.0006227
-0.00136,-0.24164,-0.0006227
-0.0014132,0.2511,-0.00064472
-0.0014132,-0.2511,-0.00064472
-0.0014683,0.26089,-0.0006676
-0.0014683,-0.26089,-0.0006676
-0.0015254,0.27104,-0.00069137
-0.0015254,-0.27104,-0.00069137
-0.0015845,0.28154,-0.00071607
-0.0015845,-0.28154,-0.00071607
-0.0016458,0.29242,-0.00074172
-0.0016458,-0.29242,-0.00074172
-0.0017092,0.30369,-0.00076835
-0.0017092,-0.30369,-0.00076835
-0.0017749,0.31537,-0.00079602
-0.0017749,-0.31537,-0.00079602
-0.001843,0.32747,-0.00082475
-0.001843,-0.32747,-0.00082475
-0.0019136,0.34,-0.00085457
-0.0019136,-0.34,-0.00085457
-0.0019867,0.35299,-0.00088554
-0.0019867,-0.35299,-0.00088554
-0.0020624,0.36645,-0.00091769
-0.0020624,-0.36645,-0.00091769
-0.0021409,0.3804,-0.00095107
-0.0021409,-0.3804,-0.00095107
-0.0022223,0.39486,-0.00098571
-0.0022223,-0.39486,-0.00098571
-0.0023066,0.40984,-0.0010217
-0.0023066,-0.40984,-0.0010217
-0.0023941,0.42537,-0.001059
-0.0023941,-0.42537,-0.001059
-0.0024847,0.44147,-0.0010977
-0.0024847,-0.44147,-0.0010977
-0.0025786,0.45816,-0.0011379
-0.0025786,-0.45816,-0.0011379
-0.0026759,0.47546,-0.0011797
-0.0026759,-0.47546,-0.0011797
-0.0027769,0.49339,-0.001223
-0.0027769,-0.49339,-0.001223
-0.0028815,0.51199,-0.0012679
-0.0028815,-0.51199,-0.0012679
-0.00299,0.53126,-0.0013145
-0.00299,-0.53126,-0.0013145
-0.0031025,0.55125,-0.0013629
-0.0031025,-0.55125,-0.0013629
-0.0032191,0.57197,-0.0014131
-0.0032191,-0.57197,-0.0014131
-0.00334,0.59345,-0.0014652
-0.00334,-0.59345,-0.0014652
-0.0034654,0.61573,-0.0015192
-0.0034654,-0.61573,-0.0015192
-0.0035954,0.63883,-0.0015752
-0.0035954,-0.63883,-0.0015752
-0.0037302,0.66278,-0.0016334
-0.0037302,-0.66278,-0.0016334
-0.00387,0.68761,-0.0016938
-0.00387,-0.68761,-0.0016938
-0.0040149,0.71337,-0.0017564
-0.0040149,-0.71337,-0.0017564
-0.0041652,0.74007,-0.0018213
-0.0041652,-0.74007,-0.0018213
-0.0043211,0.76776,-0.0018887
-0.0043211,-0.76776,-0.0018887
-0.0044827,0.79648,-0.0019586
-0.0044827,-0.79648,-0.0019586
-0.0046503,0.82626,-0.0020311
-0.0046503,-0.82626,-0.0020311
-0.0048241,0.85715,-0.0021063
-0.0048241,-0.85715,-0.0021063
-0.0050044,0.88917,-0.0021844
-0.0050044,-0.88917,-0.0021844
-0.0051913,0.92239,-0.0022653
-0.0051913,-0.92239,-0.0022653
-0.0053852,0.95683,-0.0023493
-0.0053852,-0.95683,-0.0023493
-0.0055862,0.99256,-0.0024364
-0.0055862,-0.99256,-0.0024364
-0.0057947,1.0296,-0.0025268
-0.0057947,-1.0296,-0.0025268
-0.006011,1.068,-0.0026205
-0.006011,-1.068,-0.0026205
-0.0062352,1.1079,-0.0027178
-0.0062352,-1.1079,-0.0027178
-0.0064678,1.1492,-0.0028186
-0.0064678,-1.1492,-0.0028186
-0.006709,1.1921,-0.0029233
-0.006709,-1.1921,-0.0029233
-0.0069592,1.2365,-0.0030318
-0.0069592,-1.2365,-0.0030318
-0.0072188,1.2826,-0.0031444
-0.0072188,-1.2826,-0.0031444
-0.0074882,1.3304,-0.0032612
-0.0074882,-1.3304,-0.0032612
-0.0077684,1.38,-0.0033843
-0.0077684,-1.38,-0.0033843
-0.0080731,1.4314,-0.0034263
-0.0080731,-1.4314,-0.0034263
-0.0084052,1.4853,-0.0079615
-0.0084052,-1.4853,-0.0079615
-0.0085027,1.513,0.20928
-0.0085027,-1.513,0.20928
1e-30,1e-30,1e-30
1e-30,1e-30,1e-30
-1.5053e-06,0.0028416,-0.00019276
-1.5053e-06,-0.0028416,-0.00019276
-3.0838e-06,0.0057121,-0.00018916
-3.0838e-06,-0.0057121,-0.00018916
-4.6387e-06,0.0085897,-0.00018987
-4.6387e-06,-0.0085897,-0.00018987
-6.1992e-06,0.011479,-0.00019075
-6.1992e-06,-0.011479,-0.00019075
-7.7678e-06,0.014383,-0.00019189
-7.7678e-06,-0.014383,-0.00019189
-9.3467e-06,0.017307,-0.00019328
-9.3467e-06,-0.017307,-0.00019328
-1.0938e-05,0.020254,-0.00019493
-1.0938e-05,-0.020254,-0.00019493
-1.2544e-05,0.023227,-0.00019684
-1.2544e-05,-0.023227,-0.00019684
-1.4167e-05,0.026232,-0.00019902
-1.4167e-05,-0.026232,-0.00019902
-1.5809e-05,0.029272,-0.00020146
-1.5809e-05,-0.029272,-0.00020146
-1.7471e-05,0.032351,-0.00020416
-1.7471e-05,-0.032351,-0.00020416
-1.9157e-05,0.035473,-0.00020714
-1.9157e-05,-0.035473,-0.00020714
-2.0869e-05,0.038642,-0.0002104
-2.0869e-05,-0.038642,-0.0002104
-2.2609e-05,0.041863,-0.00021394
-2.2609e-05,-0.041863,-0.00021394
-2.4378e-05,0.04514,-0.00021776
-2.4378e-05,-0.04514,-0.00021776
-2.618e-05,0.048477,-0.00022188
-2.618e-05,-0.048477,-0.00022188
-2.8018e-05,0.051878,-0.00022629
-2.8018e-05,-0.051878,-0.00022629
-2.9892e-05,0.055349,-0.000231
-2.9892e-05,-0.055349,-0.000231
-3.1807e-05,0.058894,-0.00023602
-3.1807e-05,-0.058894,-0.00023602
-3.3763e-05,0.062518,-0.00024135
-3.3763e-05,-0.062518,-0.00024135
-3.5765e-05,0.066225,-0.00024701
-3.5765e-05,-0.066225,-0.00024701
-3.7815e-05,0.07002,-0.000253
-3.7815e-05,-0.07002,-0.000253
-3.9915e-05,0.073909,-0.00025932
-3.9915e-05,-0.073909,-0.00025932
-4.2069e-05,0.077896,-0.000266
-4.2069e-05,-0.077896,-0.000266
-4.4278e-05,0.081988,-0.00027302
-4.4278e-05,-0.081988,-0.00027302
-4.6547e-05,0.086188,-0.00028041
-4.6547e-05,-0.086188,-0.00028041
-4.8878e-05,0.090504,-0.00028818
-4.8878e-05,-0.090504,-0.00028818
-5.1274e-05,0.094941,-0.00029633
-5.1274e-05,-0.094941,-0.00029633
-5.3738e-05,0.099504,-0.00030487
-5.3738e-05,-0.099504,-0.00030487
-5.6275e-05,0.1042,-0.00031382
-5.6275e-05,-0.1042,-0.00031382
-5.8886e-05,0.10904,-0.00032319
-5.8886e-05,-0.10904,-0.00032319
-6.1576e-05,0.11402,-0.000333
-6.1576e-05,-0.11402,-0.000333
-6.4348e-05,0.11915,-0.00034324
-6.4348e-05,-0.11915,-0.00034324
-6.7206e-05,0.12444,-0.00035395
-6.7206e-05,-0.12444,-0.00035395
-7.0154e-05,0.1299,-0.00036512
-7.0154e-05,-0.1299,-0.00036512
-7.3195e-05,0.13553,-0.00037679
-7.3195e-05,-0.13553,-0.00037679
-7.6334e-05,0.14134,-0.00038896
-7.6334e-05,-0.14134,-0.00038896
-7.9575e-05,0.14734,-0.00040164
-7.9575e-05,-0.14734,-0.00040164
-8.2922e-05,0.15354,-0.00041487
-8.2922e-05,-0.15354,-0.00041487
-8.638e-05,0.15994,-0.00042864
-8.638e-05,-0.15994,-0.00042864
-8.9953e-05,0.16656,-0.00044299
-8.9953e-05,-0.16656,-0.00044299
-9.3646e-05,0.1734,-0.00045793
-9.3646e-05,-0.1734,-0.00045793
-9.7464e-05,0.18047,-0.00047348
-9.7464e-05,-0.18047,-0.00047348
-0.00010141,0.18778,-0.00048966
-0.00010141,-0.18778,-0.00048966
-0.0001055,0.19534,-0.0005065
-0.0001055,-0.19534,-0.0005065
-0.00010972,0.20316,-0.00052401
-0.00010972,-0.20316,-0.00052401
-0.00011409,0.21126,-0.00054222
-0.00011409,-0.21126,-0.00054222
-0.00011861,0.21963,-0.00056116
-0.00011861,-0.21963,-0.00056116
-0.0001233,0.2283,-0.00058084
-0.0001233,-0.2283,-0.00058084
-0.00012814,0.23727,-0.0006013
-0.00012814,-0.23727,-0.0006013
-0.00013316,0.24656,-0.00062257
-0.00013316,-0.24656,-0.00062257
-0.00013835,0.25618,-0.00064466
-0.00013835,-0.25618,-0.00064466
-0.00014373,0.26614,-0.00066761
-0.00014373,-0.26614,-0.00066761
-0.0001493,0.27646,-0.00069146
-0.0001493,-0.27646,-0.00069146
-0.00015507,0.28714,-0.00071623
-0.00015507,-0.28714,-0.00071623
-0.00016105,0.29821,-0.00074195
-0.00016105,-0.29821,-0.00074195
-0.00016724,0.30968,-0.00076866
